# TOTAL_GENES = 18880
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
BIDUS_METASTASIS_DN                      SET     142     0.024383    0.0021067     0.068801      0.36152 BIDUS_METASTASIS_DN
BIDUS_METASTASIS_UP                      SET     197    -0.025299   -0.0025708     0.057699      0.66947 BIDUS_METASTASIS_UP
BILANGES_RAPAMYCIN_SENSITIVE...1         SET      36     -0.21267    -0.009278       0.1253      0.95517 BILANGES_RAPAMYCIN_SENSITIVE_GENES
BILANGES_RAPAMYCIN_SENSITIVE...2         SET      61     0.034065    0.0019332      0.10306       0.3705 BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2
BILANGES_SERUM_AND_RAPAMYCIN...          SET      65      0.13631    0.0079843     0.094301     0.074174 BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
BILANGES_SERUM_RESPONSE_TRAN...          SET      31     -0.12774   -0.0051721      0.14557       0.8099 BILANGES_SERUM_RESPONSE_TRANSLATION
BILANGES_SERUM_SENSITIVE_GEN...          SET      74     0.019706    0.0012313     0.091916      0.41512 BILANGES_SERUM_SENSITIVE_GENES
BILANGES_SERUM_SENSITIVE_VIA...1         SET      21      -0.1254   -0.0041799      0.15892      0.78495 BILANGES_SERUM_SENSITIVE_VIA_TSC1
BILANGES_SERUM_SENSITIVE_VIA...2         SET      30     -0.21057   -0.0083872      0.14992      0.91992 BILANGES_SERUM_SENSITIVE_VIA_TSC2
BILBAN_B_CLL_LPL_DN                      SET      38    -0.099899   -0.0044774      0.13743      0.76635 BILBAN_B_CLL_LPL_DN
BILBAN_B_CLL_LPL_UP                      SET      59      0.11279    0.0062956      0.11566      0.16473 BILBAN_B_CLL_LPL_UP
BILD_CTNNB1_ONCOGENIC_SIGNAT...          SET      74    -0.043021   -0.0026881     0.099653      0.66702 BILD_CTNNB1_ONCOGENIC_SIGNATURE
BILD_E2F3_ONCOGENIC_SIGNATURE            SET     237    0.0041963   0.00046721     0.056901      0.47061 BILD_E2F3_ONCOGENIC_SIGNATURE
BILD_HRAS_ONCOGENIC_SIGNATURE            SET     237    0.0059033   0.00065725      0.05755      0.45915 BILD_HRAS_ONCOGENIC_SIGNATURE
BILD_MYC_ONCOGENIC_SIGNATURE             SET     194    0.0056014   0.00056489     0.055531      0.45983 BILD_MYC_ONCOGENIC_SIGNATURE
BILD_SRC_ONCOGENIC_SIGNATURE             SET      57    -0.028817    -0.001581      0.11344      0.60026 BILD_SRC_ONCOGENIC_SIGNATURE
BIOCARTA_41BB_PATHWAY                    SET      18    -0.050491   -0.0015583      0.18183      0.60937 BIOCARTA_41BB_PATHWAY
BIOCARTA_ACE2_PATHWAY                    SET       9      0.13194    0.0028801       0.2781       0.3176 BIOCARTA_ACE2_PATHWAY
BIOCARTA_ACETAMINOPHEN_PATHW...          SET       5      0.36379    0.0059195      0.38619       0.1731 BIOCARTA_ACETAMINOPHEN_PATHWAY
BIOCARTA_ACH_PATHWAY                     SET      14     -0.39297    -0.010697      0.24034      0.94897 BIOCARTA_ACH_PATHWAY
BIOCARTA_ACTINY_PATHWAY                  SET      11      0.24257    0.0058534      0.22613      0.14171 BIOCARTA_ACTINY_PATHWAY
BIOCARTA_AGPCR_PATHWAY                   SET      11      0.15843    0.0038232      0.26585      0.27561 BIOCARTA_AGPCR_PATHWAY
BIOCARTA_AGR_PATHWAY                     SET      30    -0.058693   -0.0023378      0.15779      0.64504 BIOCARTA_AGR_PATHWAY
BIOCARTA_AHSP_PATHWAY                    SET      11      0.52506      0.01267      0.22375    0.0094789 BIOCARTA_AHSP_PATHWAY
BIOCARTA_AKAP13_PATHWAY                  SET      11     0.068162    0.0016448      0.28447      0.40532 BIOCARTA_AKAP13_PATHWAY
BIOCARTA_AKAP95_PATHWAY                  SET      11      0.10915    0.0026339      0.24731      0.32949 BIOCARTA_AKAP95_PATHWAY
BIOCARTA_AKAPCENTROSOME_PATH...          SET      14      0.45148      0.01229      0.25462     0.038112 BIOCARTA_AKAPCENTROSOME_PATHWAY
BIOCARTA_AKT_PATHWAY                     SET      20     -0.03414   -0.0011106      0.17488      0.57739 BIOCARTA_AKT_PATHWAY
BIOCARTA_ALK_PATHWAY                     SET      34      0.12118    0.0051378      0.16932       0.2371 BIOCARTA_ALK_PATHWAY
BIOCARTA_ALTERNATIVE_PATHWAY             SET       8      0.15627    0.0032162      0.31672      0.31086 BIOCARTA_ALTERNATIVE_PATHWAY
BIOCARTA_AMAN_PATHWAY                    SET      15     -0.17914   -0.0050475      0.22868      0.78329 BIOCARTA_AMAN_PATHWAY
BIOCARTA_AMI_PATHWAY                     SET      18      0.51077     0.015764      0.20633    0.0066564 BIOCARTA_AMI_PATHWAY
BIOCARTA_ARAP_PATHWAY                    SET      17      0.28759     0.008626      0.20577     0.081118 BIOCARTA_ARAP_PATHWAY
BIOCARTA_ARENRF2_PATHWAY                 SET      20      0.30893      0.01005      0.21043     0.071051 BIOCARTA_ARENRF2_PATHWAY
BIOCARTA_ARF_PATHWAY                     SET      17     0.025647   0.00076925      0.19472      0.44761 BIOCARTA_ARF_PATHWAY
BIOCARTA_ASBCELL_PATHWAY                 SET      12     -0.30549   -0.0076994      0.24388      0.89482 BIOCARTA_ASBCELL_PATHWAY
BIOCARTA_AT1R_PATHWAY                    SET      26     -0.16513    -0.006124      0.16281      0.84476 BIOCARTA_AT1R_PATHWAY
BIOCARTA_ATM_PATHWAY                     SET      20     -0.21058   -0.0068503      0.17856      0.88086 BIOCARTA_ATM_PATHWAY
BIOCARTA_ATRBRCA_PATHWAY                 SET      22    -0.092498   -0.0031557      0.15919      0.71939 BIOCARTA_ATRBRCA_PATHWAY
BIOCARTA_BAD_PATHWAY                     SET      24      -0.2597   -0.0092537      0.17286      0.93349 BIOCARTA_BAD_PATHWAY
BIOCARTA_BARD1_PATHWAY                   SET       8      0.27138    0.0055853      0.29201      0.17635 BIOCARTA_BARD1_PATHWAY
BIOCARTA_BARRESTIN_PATHWAY               SET      12       0.2744    0.0069159      0.22784      0.11424 BIOCARTA_BARRESTIN_PATHWAY
BIOCARTA_BARRESTIN_SRC_PATHW...          SET      17       0.1855    0.0055639      0.19925      0.17593 BIOCARTA_BARRESTIN_SRC_PATHWAY
BIOCARTA_BARR_MAPK_PATHWAY               SET      14      0.03289   0.00089533       0.2251      0.44192 BIOCARTA_BARR_MAPK_PATHWAY
BIOCARTA_BBCELL_PATHWAY                  SET       8      0.18522    0.0038121      0.33664      0.29109 BIOCARTA_BBCELL_PATHWAY
BIOCARTA_BCELLSURVIVAL_PATHW...          SET      14      0.19586    0.0053315      0.23446      0.20176 BIOCARTA_BCELLSURVIVAL_PATHWAY
BIOCARTA_BCR_PATHWAY                     SET      31    -0.055522    -0.002248      0.14861      0.64565 BIOCARTA_BCR_PATHWAY
BIOCARTA_BIOPEPTIDES_PATHWAY             SET      28     -0.11563   -0.0044497      0.15172        0.777 BIOCARTA_BIOPEPTIDES_PATHWAY
BIOCARTA_BLYMPHOCYTE_PATHWAY             SET      12      0.14753    0.0037184       0.2811      0.29985 BIOCARTA_BLYMPHOCYTE_PATHWAY
BIOCARTA_BOTULIN_PATHWAY                 SET       5     -0.22961   -0.0037362      0.36694      0.73426 BIOCARTA_BOTULIN_PATHWAY
BIOCARTA_BTG2_PATHWAY                    SET      11      0.44883     0.010831        0.288     0.059578 BIOCARTA_BTG2_PATHWAY
BIOCARTA_CACAM_PATHWAY                   SET       9     -0.47753    -0.010424      0.33923      0.92038 BIOCARTA_CACAM_PATHWAY
BIOCARTA_CALCINEURIN_PATHWAY             SET      17    -0.091565   -0.0027464      0.20081      0.67579 BIOCARTA_CALCINEURIN_PATHWAY
BIOCARTA_CARDIACEGF_PATHWAY              SET      17      0.19078    0.0057223      0.20247      0.17304 BIOCARTA_CARDIACEGF_PATHWAY
BIOCARTA_CARM1_PATHWAY                   SET      12     0.026008    0.0006555      0.25826      0.45989 BIOCARTA_CARM1_PATHWAY
BIOCARTA_CARM_ER_PATHWAY                 SET      23       0.3444     0.012014      0.18086     0.028444 BIOCARTA_CARM_ER_PATHWAY
BIOCARTA_CASPASE_PATHWAY                 SET      21       0.1402    0.0046733      0.16723      0.20092 BIOCARTA_CASPASE_PATHWAY
BIOCARTA_CB1R_PATHWAY                    SET       7      0.24247     0.004668      0.30093      0.21021 BIOCARTA_CB1R_PATHWAY
BIOCARTA_CBL_PATHWAY                     SET      11     -0.11572   -0.0027925      0.27568      0.66267 BIOCARTA_CBL_PATHWAY
BIOCARTA_CCR3_PATHWAY                    SET      18      0.10121    0.0031235      0.21169       0.3163 BIOCARTA_CCR3_PATHWAY
BIOCARTA_CCR5_PATHWAY                    SET      16      0.30106    0.0087607      0.21704     0.082714 BIOCARTA_CCR5_PATHWAY
BIOCARTA_CD40_PATHWAY                    SET      12      0.34822    0.0087764      0.24184     0.074957 BIOCARTA_CD40_PATHWAY
BIOCARTA_CDC25_PATHWAY                   SET       9      0.35397    0.0077268      0.23895     0.069267 BIOCARTA_CDC25_PATHWAY
BIOCARTA_CDC42RAC_PATHWAY                SET       8      0.30517    0.0062807      0.27863      0.13671 BIOCARTA_CDC42RAC_PATHWAY
BIOCARTA_CDK5_PATHWAY                    SET      13     -0.08143   -0.0021361      0.22566      0.64089 BIOCARTA_CDK5_PATHWAY
BIOCARTA_CDMAC_PATHWAY                   SET      16      0.14009    0.0040767      0.20598      0.24821 BIOCARTA_CDMAC_PATHWAY
BIOCARTA_CELL2CELL_PATHWAY               SET      10     -0.35096   -0.0080751      0.27262      0.90101 BIOCARTA_CELL2CELL_PATHWAY
BIOCARTA_CELLCYCLE_PATHWAY               SET      23      0.39232     0.013685      0.17071     0.010781 BIOCARTA_CELLCYCLE_PATHWAY
BIOCARTA_CERAMIDE_PATHWAY                SET      20     -0.43787    -0.014244      0.17319      0.99427 BIOCARTA_CERAMIDE_PATHWAY
BIOCARTA_CFTR_PATHWAY                    SET      11    -0.049805   -0.0012019      0.25596      0.57714 BIOCARTA_CFTR_PATHWAY
BIOCARTA_CHEMICAL_PATHWAY                SET      18     -0.19402    -0.005988      0.16003      0.88731 BIOCARTA_CHEMICAL_PATHWAY
BIOCARTA_CHREBP_PATHWAY                  SET      19      0.14426    0.0045742      0.18799      0.22143 BIOCARTA_CHREBP_PATHWAY
BIOCARTA_CIRCADIAN_PATHWAY               SET       6     -0.16163    -0.002881      0.33508      0.68522 BIOCARTA_CIRCADIAN_PATHWAY
BIOCARTA_CK1_PATHWAY                     SET      16      0.05498    0.0015999      0.20628      0.39492 BIOCARTA_CK1_PATHWAY
BIOCARTA_CLASSIC_PATHWAY                 SET      14     0.090372    0.0024601      0.22872      0.34638 BIOCARTA_CLASSIC_PATHWAY
BIOCARTA_COMP_PATHWAY                    SET      19       0.1243    0.0039412      0.20279      0.26996 BIOCARTA_COMP_PATHWAY
BIOCARTA_CPSF_PATHWAY                    SET       9      0.39716    0.0086695      0.22281     0.037344 BIOCARTA_CPSF_PATHWAY
BIOCARTA_CREB_PATHWAY                    SET      22     -0.15016    -0.005123      0.18029      0.79754 BIOCARTA_CREB_PATHWAY
BIOCARTA_CREM_PATHWAY                    SET       6     0.087523    0.0015601      0.34145      0.39885 BIOCARTA_CREM_PATHWAY
BIOCARTA_CSK_PATHWAY                     SET      20     -0.26396   -0.0085868      0.18907      0.91865 BIOCARTA_CSK_PATHWAY
BIOCARTA_CTBP1_PATHWAY                   SET       8      0.11516    0.0023701      0.28208      0.34155 BIOCARTA_CTBP1_PATHWAY
BIOCARTA_CTCF_PATHWAY                    SET      24    -0.038086   -0.0013571      0.18696      0.58071 BIOCARTA_CTCF_PATHWAY
BIOCARTA_CTLA4_PATHWAY                   SET      20       -0.208   -0.0067665      0.19204      0.86062 BIOCARTA_CTLA4_PATHWAY
BIOCARTA_CTL_PATHWAY                     SET      13     -0.18805    -0.004933       0.2251      0.79825 BIOCARTA_CTL_PATHWAY
BIOCARTA_CXCR4_PATHWAY                   SET      19     0.035599    0.0011288      0.18399      0.42329 BIOCARTA_CXCR4_PATHWAY
BIOCARTA_CYTOKINE_PATHWAY                SET      19     -0.17301   -0.0054858      0.19123      0.81719 BIOCARTA_CYTOKINE_PATHWAY
BIOCARTA_D4GDI_PATHWAY                   SET      12     -0.18328   -0.0046193      0.22376      0.79363 BIOCARTA_D4GDI_PATHWAY
BIOCARTA_DC_PATHWAY                      SET      16       0.1094    0.0031835      0.20509      0.29687 BIOCARTA_DC_PATHWAY
BIOCARTA_DEATH_PATHWAY                   SET      27      0.17493    0.0066105      0.14402      0.11227 BIOCARTA_DEATH_PATHWAY
BIOCARTA_DICER_PATHWAY                   SET       5    -0.021501  -0.00034986      0.32174      0.52664 BIOCARTA_DICER_PATHWAY
BIOCARTA_DNAFRAGMENT_PATHWAY             SET      10      -0.2048   -0.0047122      0.29432      0.75673 BIOCARTA_DNAFRAGMENT_PATHWAY
BIOCARTA_DREAM_PATHWAY                   SET      13     0.054177    0.0014212      0.25377      0.41547 BIOCARTA_DREAM_PATHWAY
BIOCARTA_DSP_PATHWAY                     SET       8     -0.25826   -0.0053152      0.28136      0.82066 BIOCARTA_DSP_PATHWAY
BIOCARTA_ECM_PATHWAY                     SET      19     -0.23697   -0.0075138      0.17866      0.90763 BIOCARTA_ECM_PATHWAY
BIOCARTA_EDG1_PATHWAY                    SET      22    -0.073047   -0.0024921      0.18931       0.6502 BIOCARTA_EDG1_PATHWAY
BIOCARTA_EEA1_PATHWAY                    SET       7     0.011384   0.00021916      0.37192      0.48779 BIOCARTA_EEA1_PATHWAY
BIOCARTA_EFP_PATHWAY                     SET      16     0.066951    0.0019483      0.18479      0.35857 BIOCARTA_EFP_PATHWAY
BIOCARTA_EGFR_SMRTE_PATHWAY              SET      11      0.22045    0.0053197      0.29297      0.22589 BIOCARTA_EGFR_SMRTE_PATHWAY
BIOCARTA_EGF_PATHWAY                     SET      26     -0.10804   -0.0040065       0.1598       0.7505 BIOCARTA_EGF_PATHWAY
BIOCARTA_EICOSANOID_PATHWAY              SET      21      0.30184     0.010061      0.19639     0.062162 BIOCARTA_EICOSANOID_PATHWAY
BIOCARTA_EIF2_PATHWAY                    SET       9     -0.17876   -0.0039021      0.27876      0.73932 BIOCARTA_EIF2_PATHWAY
BIOCARTA_EIF4_PATHWAY                    SET      24     -0.35356    -0.012598       0.1654      0.98372 BIOCARTA_EIF4_PATHWAY
BIOCARTA_EIF_PATHWAY                     SET      14     -0.16754   -0.0045607       0.1969      0.80257 BIOCARTA_EIF_PATHWAY
BIOCARTA_EOSINOPHILS_PATHWAY             SET       8      0.36256    0.0074618      0.31181      0.12248 BIOCARTA_EOSINOPHILS_PATHWAY
BIOCARTA_EPHA4_PATHWAY                   SET       8      0.42649    0.0087775       0.2854     0.067553 BIOCARTA_EPHA4_PATHWAY
BIOCARTA_EPONFKB_PATHWAY                 SET      10     0.033652    0.0007743      0.24293      0.44491 BIOCARTA_EPONFKB_PATHWAY
BIOCARTA_EPO_PATHWAY                     SET      18     -0.19611   -0.0060527      0.18166      0.85983 BIOCARTA_EPO_PATHWAY
BIOCARTA_ERAD_PATHWAY                    SET      19      0.10265    0.0032549      0.17419      0.27783 BIOCARTA_ERAD_PATHWAY
BIOCARTA_ERBB3_PATHWAY                   SET       5      -1.3901    -0.022619      0.41276      0.99962 BIOCARTA_ERBB3_PATHWAY
BIOCARTA_ERBB4_PATHWAY                   SET       7       0.6904     0.013292      0.40205     0.042982 BIOCARTA_ERBB4_PATHWAY
BIOCARTA_ERK5_PATHWAY                    SET      14      -0.3094   -0.0084224      0.19531      0.94341 BIOCARTA_ERK5_PATHWAY
BIOCARTA_ERK_PATHWAY                     SET      26     -0.22016   -0.0081645      0.16307       0.9115 BIOCARTA_ERK_PATHWAY
BIOCARTA_ERYTH_PATHWAY                   SET      14    -0.080891    -0.002202      0.22676      0.63935 BIOCARTA_ERYTH_PATHWAY
BIOCARTA_ETC_PATHWAY                     SET       8    -0.079304   -0.0016322      0.26671       0.6169 BIOCARTA_ETC_PATHWAY
BIOCARTA_ETS_PATHWAY                     SET      17    -0.060117   -0.0018032      0.20578      0.61491 BIOCARTA_ETS_PATHWAY
BIOCARTA_EXTRINSIC_PATHWAY               SET      13      0.50749     0.013313      0.23633     0.015888 BIOCARTA_EXTRINSIC_PATHWAY
BIOCARTA_FAS_PATHWAY                     SET      30      0.18111     0.007214      0.15508      0.12144 BIOCARTA_FAS_PATHWAY
BIOCARTA_FBW7_PATHWAY                    SET       9      0.24679     0.005387      0.28068      0.18964 BIOCARTA_FBW7_PATHWAY
BIOCARTA_FCER1_PATHWAY                   SET      37   -0.0091162  -0.00040318      0.13491      0.52694 BIOCARTA_FCER1_PATHWAY
BIOCARTA_FEEDER_PATHWAY                  SET       9     -0.21459   -0.0046841      0.22798      0.82671 BIOCARTA_FEEDER_PATHWAY
BIOCARTA_FIBRINOLYSIS_PATHWAY            SET      12      0.36997    0.0093246      0.26901     0.084525 BIOCARTA_FIBRINOLYSIS_PATHWAY
BIOCARTA_FLUMAZENIL_PATHWAY              SET       8      0.14253    0.0029334      0.29792      0.31618 BIOCARTA_FLUMAZENIL_PATHWAY
BIOCARTA_FMLP_PATHWAY                    SET      33     -0.17337    -0.007242      0.15303      0.87137 BIOCARTA_FMLP_PATHWAY
BIOCARTA_FOSB_PATHWAY                    SET       5      0.75087     0.012218      0.33416     0.012326 BIOCARTA_FOSB_PATHWAY
BIOCARTA_FREE_PATHWAY                    SET       9     -0.11995   -0.0026183       0.2321      0.69734 BIOCARTA_FREE_PATHWAY
BIOCARTA_FXR_PATHWAY                     SET       7     -0.16377    -0.003153      0.33043      0.68992 BIOCARTA_FXR_PATHWAY
BIOCARTA_G1_PATHWAY                      SET      28       0.2227      0.00857      0.15505     0.075466 BIOCARTA_G1_PATHWAY
BIOCARTA_G2_PATHWAY                      SET      24     0.073943    0.0026347       0.1663       0.3283 BIOCARTA_G2_PATHWAY
BIOCARTA_GABA_PATHWAY                    SET       9      0.24356    0.0053165      0.26983      0.18336 BIOCARTA_GABA_PATHWAY
BIOCARTA_GATA3_PATHWAY                   SET      14     -0.34308   -0.0093392       0.2155       0.9443 BIOCARTA_GATA3_PATHWAY
BIOCARTA_GCR_PATHWAY                     SET      17    -0.035516   -0.0010653      0.21255      0.56635 BIOCARTA_GCR_PATHWAY
BIOCARTA_GHRELIN_PATHWAY                 SET      13     0.042778    0.0011221      0.24347      0.43027 BIOCARTA_GHRELIN_PATHWAY
BIOCARTA_GH_PATHWAY                      SET      27     -0.25654   -0.0096949       0.1579      0.94788 BIOCARTA_GH_PATHWAY
BIOCARTA_GLEEVEC_PATHWAY                 SET      23    -0.094473   -0.0032955      0.18005       0.7001 BIOCARTA_GLEEVEC_PATHWAY
BIOCARTA_GPCR_PATHWAY                    SET      28    0.0078758   0.00030308      0.16027       0.4804 BIOCARTA_GPCR_PATHWAY
BIOCARTA_GRANULOCYTES_PATHWAY            SET      14      -0.1482   -0.0040343      0.22734      0.74276 BIOCARTA_GRANULOCYTES_PATHWAY
BIOCARTA_GSK3_PATHWAY                    SET      19    0.0069396   0.00022004      0.20545      0.48653 BIOCARTA_GSK3_PATHWAY
BIOCARTA_HBX_PATHWAY                     SET       7     -0.48062   -0.0092529      0.28408      0.95465 BIOCARTA_HBX_PATHWAY
BIOCARTA_HCMV_PATHWAY                    SET      17      -0.1096   -0.0032873      0.19819      0.70986 BIOCARTA_HCMV_PATHWAY
BIOCARTA_HDAC_PATHWAY                    SET      25     -0.24968   -0.0090797      0.17445      0.92381 BIOCARTA_HDAC_PATHWAY
BIOCARTA_HER2_PATHWAY                    SET      23     -0.38265    -0.013348      0.16685      0.98908 BIOCARTA_HER2_PATHWAY
BIOCARTA_HES_PATHWAY                     SET      11    0.0070148   0.00016928      0.29966      0.49066 BIOCARTA_HES_PATHWAY
BIOCARTA_HIF_PATHWAY                     SET      15    -0.067606   -0.0019049      0.21721      0.62219 BIOCARTA_HIF_PATHWAY
BIOCARTA_HIVNEF_PATHWAY                  SET      54      0.12096    0.0064599       0.1048      0.12422 BIOCARTA_HIVNEF_PATHWAY
BIOCARTA_HSP27_PATHWAY                   SET      14    -0.059069    -0.001608       0.1729      0.63369 BIOCARTA_HSP27_PATHWAY
BIOCARTA_HSWI_SNF_PATHWAY                SET      12      0.19338     0.004874      0.23108      0.20134 BIOCARTA_HSWI_SNF_PATHWAY
BIOCARTA_IFNA_PATHWAY                    SET       9      0.44958    0.0098138      0.28611     0.058062 BIOCARTA_IFNA_PATHWAY
BIOCARTA_IFNG_PATHWAY                    SET       6     -0.17867   -0.0031847      0.41739       0.6657 BIOCARTA_IFNG_PATHWAY
BIOCARTA_IGF1MTOR_PATHWAY                SET      18     -0.14386     -0.00444      0.19371      0.77115 BIOCARTA_IGF1MTOR_PATHWAY
BIOCARTA_IGF1R_PATHWAY                   SET      23     -0.37218    -0.012983      0.16536      0.98779 BIOCARTA_IGF1R_PATHWAY
BIOCARTA_IGF1_PATHWAY                    SET      20    -0.099383    -0.003233      0.17588      0.71398 BIOCARTA_IGF1_PATHWAY
BIOCARTA_IL10_PATHWAY                    SET      13      0.13018    0.0034148      0.21279      0.27035 BIOCARTA_IL10_PATHWAY
BIOCARTA_IL12_PATHWAY                    SET      18     -0.16595   -0.0051217      0.21622       0.7786 BIOCARTA_IL12_PATHWAY
BIOCARTA_IL17_PATHWAY                    SET      15     -0.24206   -0.0068204      0.23395      0.84958 BIOCARTA_IL17_PATHWAY
BIOCARTA_IL1R_PATHWAY                    SET      29    -0.043805   -0.0017155      0.16148      0.60691 BIOCARTA_IL1R_PATHWAY
BIOCARTA_IL22BP_PATHWAY                  SET       9      0.14509    0.0031671       0.3463      0.33762 BIOCARTA_IL22BP_PATHWAY
BIOCARTA_IL2RB_PATHWAY                   SET      36     -0.33632    -0.014673      0.13761      0.99273 BIOCARTA_IL2RB_PATHWAY
BIOCARTA_IL2_PATHWAY                     SET      20     -0.39261    -0.012772      0.18618      0.98251 BIOCARTA_IL2_PATHWAY
BIOCARTA_IL3_PATHWAY                     SET      14     -0.38149    -0.010385      0.21271      0.96354 BIOCARTA_IL3_PATHWAY
BIOCARTA_IL4_PATHWAY                     SET      10     -0.86115    -0.019814      0.23691      0.99986 BIOCARTA_IL4_PATHWAY
BIOCARTA_IL5_PATHWAY                     SET      11     -0.44159    -0.010656      0.25002      0.96131 BIOCARTA_IL5_PATHWAY
BIOCARTA_IL6_PATHWAY                     SET      20     -0.16214   -0.0052745      0.17638      0.82101 BIOCARTA_IL6_PATHWAY
