# MEAN_SAMPLE_SIZE = 68133
# TOTAL_GENES = 18909
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
BIDUS_METASTASIS_UP                      SET     197     0.049263    0.0050022     0.056545      0.19182 BIDUS_METASTASIS_UP
BILANGES_RAPAMYCIN_SENSITIVE...1         SET      36     -0.15807   -0.0068909      0.12724      0.89294 BILANGES_RAPAMYCIN_SENSITIVE_GENES
BILANGES_RAPAMYCIN_SENSITIVE...2         SET      61     0.011513    0.0006529      0.10769      0.45743 BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2
BILANGES_SERUM_AND_RAPAMYCIN...          SET      65     0.039626    0.0023194     0.097163       0.3417 BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
BILANGES_SERUM_RESPONSE_TRAN...          SET      31     0.054474    0.0022039      0.14727      0.35574 BILANGES_SERUM_RESPONSE_TRANSLATION
BILANGES_SERUM_SENSITIVE_GEN...          SET      74      0.10356    0.0064659      0.09476      0.13724 BILANGES_SERUM_SENSITIVE_GENES
BILANGES_SERUM_SENSITIVE_VIA...1         SET      21     0.096489    0.0032138       0.1621      0.27585 BILANGES_SERUM_SENSITIVE_VIA_TSC1
BILANGES_SERUM_SENSITIVE_VIA...2         SET      30     0.029673     0.001181      0.15549      0.42433 BILANGES_SERUM_SENSITIVE_VIA_TSC2
BILBAN_B_CLL_LPL_DN                      SET      38      0.17847    0.0079927      0.13628     0.095184 BILBAN_B_CLL_LPL_DN
BILBAN_B_CLL_LPL_UP                      SET      59      0.11284    0.0062934      0.10937      0.15111 BILBAN_B_CLL_LPL_UP
BILD_CTNNB1_ONCOGENIC_SIGNAT...          SET      74     -0.18966    -0.011842      0.10282      0.96744 BILD_CTNNB1_ONCOGENIC_SIGNATURE
BILD_E2F3_ONCOGENIC_SIGNATURE            SET     237   -0.0050996  -0.00056734     0.055788      0.53642 BILD_E2F3_ONCOGENIC_SIGNATURE
BILD_HRAS_ONCOGENIC_SIGNATURE            SET     238     -0.12025    -0.013406     0.056211      0.98379 BILD_HRAS_ONCOGENIC_SIGNATURE
BILD_MYC_ONCOGENIC_SIGNATURE             SET     194    -0.075488    -0.007607      0.05686      0.90784 BILD_MYC_ONCOGENIC_SIGNATURE
BILD_SRC_ONCOGENIC_SIGNATURE             SET      57     0.036994    0.0020281       0.1129      0.37158 BILD_SRC_ONCOGENIC_SIGNATURE
BIOCARTA_41BB_PATHWAY                    SET      18     0.049384     0.001523      0.20248      0.40366 BIOCARTA_41BB_PATHWAY
BIOCARTA_ACE2_PATHWAY                    SET       9     -0.20371   -0.0044434      0.35029      0.71956 BIOCARTA_ACE2_PATHWAY
BIOCARTA_ACETAMINOPHEN_PATHW...          SET       5     -0.41619    -0.006767      0.38693      0.85894 BIOCARTA_ACETAMINOPHEN_PATHWAY
BIOCARTA_ACH_PATHWAY                     SET      14     -0.05707   -0.0015523      0.21439      0.60496 BIOCARTA_ACH_PATHWAY
BIOCARTA_ACTINY_PATHWAY                  SET      11      0.15942    0.0038441      0.23661      0.25024 BIOCARTA_ACTINY_PATHWAY
BIOCARTA_AGPCR_PATHWAY                   SET      11      0.36159    0.0087191      0.27278     0.092496 BIOCARTA_AGPCR_PATHWAY
BIOCARTA_AGR_PATHWAY                     SET      30     0.057248    0.0022785      0.16071      0.36084 BIOCARTA_AGR_PATHWAY
BIOCARTA_AHSP_PATHWAY                    SET      11      0.34716     0.008371      0.22587     0.062157 BIOCARTA_AHSP_PATHWAY
BIOCARTA_AKAP13_PATHWAY                  SET      11     -0.13635   -0.0032877      0.29103      0.68028 BIOCARTA_AKAP13_PATHWAY
BIOCARTA_AKAP95_PATHWAY                  SET      11      0.11481    0.0027683      0.24597      0.32034 BIOCARTA_AKAP95_PATHWAY
BIOCARTA_AKAPCENTROSOME_PATH...          SET      14      0.27654    0.0075222       0.2548      0.13889 BIOCARTA_AKAPCENTROSOME_PATHWAY
BIOCARTA_AKT_PATHWAY                     SET      20    -0.037981   -0.0012346      0.18335      0.58205 BIOCARTA_AKT_PATHWAY
BIOCARTA_ALK_PATHWAY                     SET      34     0.012555   0.00053192      0.16049      0.46882 BIOCARTA_ALK_PATHWAY
BIOCARTA_ALTERNATIVE_PATHWAY             SET       8    -0.054398   -0.0011187      0.32609      0.56624 BIOCARTA_ALTERNATIVE_PATHWAY
BIOCARTA_AMAN_PATHWAY                    SET      15     -0.07311   -0.0020584      0.23243      0.62344 BIOCARTA_AMAN_PATHWAY
BIOCARTA_AMI_PATHWAY                     SET      18      0.18508    0.0057077      0.20367      0.18176 BIOCARTA_AMI_PATHWAY
BIOCARTA_ARAP_PATHWAY                    SET      17       0.5219     0.015642      0.19983    0.0045079 BIOCARTA_ARAP_PATHWAY
BIOCARTA_ARENRF2_PATHWAY                 SET      20      0.25563    0.0083095      0.21354      0.11564 BIOCARTA_ARENRF2_PATHWAY
BIOCARTA_ARF_PATHWAY                     SET      17     -0.25399   -0.0076123      0.22252      0.87314 BIOCARTA_ARF_PATHWAY
BIOCARTA_ASBCELL_PATHWAY                 SET      12      0.11207    0.0028223      0.25268       0.3287 BIOCARTA_ASBCELL_PATHWAY
BIOCARTA_AT1R_PATHWAY                    SET      26     -0.18652   -0.0069118      0.16516      0.87061 BIOCARTA_AT1R_PATHWAY
BIOCARTA_ATM_PATHWAY                     SET      20     -0.28922   -0.0094012      0.17868      0.94723 BIOCARTA_ATM_PATHWAY
BIOCARTA_ATRBRCA_PATHWAY                 SET      22    -0.090576   -0.0030878      0.15724       0.7177 BIOCARTA_ATRBRCA_PATHWAY
BIOCARTA_BAD_PATHWAY                     SET      24     0.085587    0.0030473      0.17279      0.31019 BIOCARTA_BAD_PATHWAY
BIOCARTA_BARD1_PATHWAY                   SET       8       0.2175     0.004473      0.28554      0.22311 BIOCARTA_BARD1_PATHWAY
BIOCARTA_BARRESTIN_PATHWAY               SET      12      0.31178     0.007852      0.23925     0.096269 BIOCARTA_BARRESTIN_PATHWAY
BIOCARTA_BARRESTIN_SRC_PATHW...          SET      17      0.20359    0.0061018      0.20599      0.16151 BIOCARTA_BARRESTIN_SRC_PATHWAY
BIOCARTA_BARR_MAPK_PATHWAY               SET      14      0.29257    0.0079582      0.23465      0.10623 BIOCARTA_BARR_MAPK_PATHWAY
BIOCARTA_BBCELL_PATHWAY                  SET       8      0.29645    0.0060964      0.35317      0.20063 BIOCARTA_BBCELL_PATHWAY
BIOCARTA_BCELLSURVIVAL_PATHW...          SET      14    -0.026201  -0.00071268       0.2367      0.54407 BIOCARTA_BCELLSURVIVAL_PATHWAY
BIOCARTA_BCR_PATHWAY                     SET      31     -0.15742   -0.0063688      0.15017      0.85274 BIOCARTA_BCR_PATHWAY
BIOCARTA_BIOPEPTIDES_PATHWAY             SET      28     0.074412    0.0028614      0.15231      0.31258 BIOCARTA_BIOPEPTIDES_PATHWAY
BIOCARTA_BLYMPHOCYTE_PATHWAY             SET      12   -0.0035097  -8.8388e-05      0.28573       0.5049 BIOCARTA_BLYMPHOCYTE_PATHWAY
BIOCARTA_BOTULIN_PATHWAY                 SET       5      0.25102    0.0040815      0.37449      0.25134 BIOCARTA_BOTULIN_PATHWAY
BIOCARTA_BTG2_PATHWAY                    SET      11      0.31392    0.0075695      0.28204      0.13286 BIOCARTA_BTG2_PATHWAY
BIOCARTA_CACAM_PATHWAY                   SET       9     0.034627   0.00075527      0.34292      0.45979 BIOCARTA_CACAM_PATHWAY
BIOCARTA_CALCINEURIN_PATHWAY             SET      17     -0.16097   -0.0048244      0.20134      0.78799 BIOCARTA_CALCINEURIN_PATHWAY
BIOCARTA_CARDIACEGF_PATHWAY              SET      17     -0.26661   -0.0079906      0.20637      0.90179 BIOCARTA_CARDIACEGF_PATHWAY
BIOCARTA_CARM1_PATHWAY                   SET      12      0.29246    0.0073653      0.27791      0.14633 BIOCARTA_CARM1_PATHWAY
BIOCARTA_CARM_ER_PATHWAY                 SET      23      0.22754    0.0079311      0.17025     0.090698 BIOCARTA_CARM_ER_PATHWAY
BIOCARTA_CASPASE_PATHWAY                 SET      21     -0.05677   -0.0018909      0.17633      0.62625 BIOCARTA_CASPASE_PATHWAY
BIOCARTA_CB1R_PATHWAY                    SET       7      0.15744    0.0030288       0.3043      0.30244 BIOCARTA_CB1R_PATHWAY
BIOCARTA_CBL_PATHWAY                     SET      11     -0.45548    -0.010983      0.25249      0.96437 BIOCARTA_CBL_PATHWAY
BIOCARTA_CCR3_PATHWAY                    SET      18      0.23699    0.0073086      0.21253      0.13241 BIOCARTA_CCR3_PATHWAY
BIOCARTA_CCR5_PATHWAY                    SET      16     -0.14909    -0.004335      0.22307      0.74804 BIOCARTA_CCR5_PATHWAY
BIOCARTA_CD40_PATHWAY                    SET      12      0.21059    0.0053035      0.26174      0.21055 BIOCARTA_CD40_PATHWAY
BIOCARTA_CDC25_PATHWAY                   SET       9      0.14158    0.0030881      0.26465      0.29634 BIOCARTA_CDC25_PATHWAY
BIOCARTA_CDC42RAC_PATHWAY                SET       8    -0.018117  -0.00037259      0.26698      0.52705 BIOCARTA_CDC42RAC_PATHWAY
BIOCARTA_CDK5_PATHWAY                    SET      13      0.12417    0.0032549      0.22768      0.29275 BIOCARTA_CDK5_PATHWAY
BIOCARTA_CDMAC_PATHWAY                   SET      16    -0.022797  -0.00066288      0.20879      0.54347 BIOCARTA_CDMAC_PATHWAY
BIOCARTA_CELL2CELL_PATHWAY               SET      10      0.17248    0.0039656      0.27404      0.26454 BIOCARTA_CELL2CELL_PATHWAY
BIOCARTA_CELLCYCLE_PATHWAY               SET      23     0.077588    0.0027044      0.16754      0.32165 BIOCARTA_CELLCYCLE_PATHWAY
BIOCARTA_CERAMIDE_PATHWAY                SET      20     -0.26024   -0.0084595       0.1919      0.91246 BIOCARTA_CERAMIDE_PATHWAY
BIOCARTA_CFTR_PATHWAY                    SET      11       0.1151    0.0027755      0.26268      0.33063 BIOCARTA_CFTR_PATHWAY
BIOCARTA_CHEMICAL_PATHWAY                SET      18     0.045058    0.0013896      0.16786      0.39419 BIOCARTA_CHEMICAL_PATHWAY
BIOCARTA_CHREBP_PATHWAY                  SET      19     -0.10025   -0.0031764      0.19509      0.69633 BIOCARTA_CHREBP_PATHWAY
BIOCARTA_CIRCADIAN_PATHWAY               SET       6      0.66098     0.011773      0.34623     0.028132 BIOCARTA_CIRCADIAN_PATHWAY
BIOCARTA_CK1_PATHWAY                     SET      16      0.25764    0.0074915      0.21046      0.11045 BIOCARTA_CK1_PATHWAY
BIOCARTA_CLASSIC_PATHWAY                 SET      14     -0.21037   -0.0057222      0.24091      0.80873 BIOCARTA_CLASSIC_PATHWAY
BIOCARTA_COMP_PATHWAY                    SET      19     -0.30768   -0.0097485      0.21162      0.92701 BIOCARTA_COMP_PATHWAY
BIOCARTA_CPSF_PATHWAY                    SET       9    -0.094654   -0.0020646      0.24808       0.6486 BIOCARTA_CPSF_PATHWAY
BIOCARTA_CREB_PATHWAY                    SET      22      0.13498    0.0046017       0.1824      0.22965 BIOCARTA_CREB_PATHWAY
BIOCARTA_CREM_PATHWAY                    SET       6    -0.049024  -0.00087316      0.28014      0.56946 BIOCARTA_CREM_PATHWAY
BIOCARTA_CSK_PATHWAY                     SET      20      0.27117    0.0088146      0.19161     0.078512 BIOCARTA_CSK_PATHWAY
BIOCARTA_CTBP1_PATHWAY                   SET       8      0.13807    0.0028394      0.27976      0.31082 BIOCARTA_CTBP1_PATHWAY
BIOCARTA_CTCF_PATHWAY                    SET      24     -0.12372    -0.004405      0.18723      0.74562 BIOCARTA_CTCF_PATHWAY
BIOCARTA_CTLA4_PATHWAY                   SET      20    -0.075863    -0.002466       0.1971      0.64984 BIOCARTA_CTLA4_PATHWAY
BIOCARTA_CTL_PATHWAY                     SET      13      0.21013     0.005508      0.23834      0.18899 BIOCARTA_CTL_PATHWAY
BIOCARTA_CXCR4_PATHWAY                   SET      19     0.022338   0.00070774      0.18638       0.4523 BIOCARTA_CXCR4_PATHWAY
BIOCARTA_CYTOKINE_PATHWAY                SET      19      0.13328     0.004223       0.1919      0.24367 BIOCARTA_CYTOKINE_PATHWAY
BIOCARTA_D4GDI_PATHWAY                   SET      12    -0.022286  -0.00056127      0.23712      0.53744 BIOCARTA_D4GDI_PATHWAY
BIOCARTA_DC_PATHWAY                      SET      16      0.31429    0.0091387       0.2079      0.06531 BIOCARTA_DC_PATHWAY
BIOCARTA_DEATH_PATHWAY                   SET      27     -0.17642    -0.006662      0.16072      0.86383 BIOCARTA_DEATH_PATHWAY
BIOCARTA_DICER_PATHWAY                   SET       5     -0.15911   -0.0025871      0.35182      0.67445 BIOCARTA_DICER_PATHWAY
BIOCARTA_DNAFRAGMENT_PATHWAY             SET      10     -0.31563   -0.0072568      0.30385      0.85054 BIOCARTA_DNAFRAGMENT_PATHWAY
BIOCARTA_DREAM_PATHWAY                   SET      13      0.14025    0.0036763      0.23184      0.27261 BIOCARTA_DREAM_PATHWAY
BIOCARTA_DSP_PATHWAY                     SET       8      0.11363    0.0023367      0.28594      0.34555 BIOCARTA_DSP_PATHWAY
BIOCARTA_ECM_PATHWAY                     SET      19     -0.30434   -0.0096426      0.17289      0.96082 BIOCARTA_ECM_PATHWAY
BIOCARTA_EDG1_PATHWAY                    SET      22    -0.068816    -0.002346      0.18951      0.64174 BIOCARTA_EDG1_PATHWAY
BIOCARTA_EEA1_PATHWAY                    SET       7     -0.28405   -0.0054645      0.38033      0.77242 BIOCARTA_EEA1_PATHWAY
BIOCARTA_EFP_PATHWAY                     SET      16     0.063883    0.0018576      0.18717      0.36644 BIOCARTA_EFP_PATHWAY
BIOCARTA_EGFR_SMRTE_PATHWAY              SET      11    -0.055494   -0.0013381      0.29072      0.57569 BIOCARTA_EGFR_SMRTE_PATHWAY
BIOCARTA_EGF_PATHWAY                     SET      26    -0.073483    -0.002723      0.16033      0.67664 BIOCARTA_EGF_PATHWAY
BIOCARTA_EICOSANOID_PATHWAY              SET      21     -0.04717   -0.0015711      0.19559      0.59528 BIOCARTA_EICOSANOID_PATHWAY
BIOCARTA_EIF2_PATHWAY                    SET       9     -0.32617   -0.0071145      0.23145      0.92061 BIOCARTA_EIF2_PATHWAY
BIOCARTA_EIF4_PATHWAY                    SET      24     -0.10622    -0.003782      0.16478      0.74041 BIOCARTA_EIF4_PATHWAY
BIOCARTA_EIF_PATHWAY                     SET      14      0.07088     0.001928      0.20076      0.36203 BIOCARTA_EIF_PATHWAY
BIOCARTA_EOSINOPHILS_PATHWAY             SET       8      0.27084    0.0055699      0.31026      0.19135 BIOCARTA_EOSINOPHILS_PATHWAY
BIOCARTA_EPHA4_PATHWAY                   SET       8      0.25581    0.0052608      0.30615      0.20171 BIOCARTA_EPHA4_PATHWAY
BIOCARTA_EPONFKB_PATHWAY                 SET      10      0.10358    0.0023814       0.2661      0.34855 BIOCARTA_EPONFKB_PATHWAY
BIOCARTA_EPO_PATHWAY                     SET      18    -0.090799   -0.0028002      0.18669      0.68665 BIOCARTA_EPO_PATHWAY
BIOCARTA_ERAD_PATHWAY                    SET      19     0.064608     0.002047      0.18125      0.36075 BIOCARTA_ERAD_PATHWAY
BIOCARTA_ERBB3_PATHWAY                   SET       5     -0.28197   -0.0045847      0.41735      0.75036 BIOCARTA_ERBB3_PATHWAY
BIOCARTA_ERBB4_PATHWAY                   SET       7     0.066118    0.0012719      0.30292      0.41361 BIOCARTA_ERBB4_PATHWAY
BIOCARTA_ERK5_PATHWAY                    SET      14      -0.2753   -0.0074884      0.20051      0.91512 BIOCARTA_ERK5_PATHWAY
BIOCARTA_ERK_PATHWAY                     SET      26     -0.23796   -0.0088181       0.1671      0.92279 BIOCARTA_ERK_PATHWAY
BIOCARTA_ERYTH_PATHWAY                   SET      14      0.03925    0.0010676      0.22451      0.43061 BIOCARTA_ERYTH_PATHWAY
BIOCARTA_ETC_PATHWAY                     SET       8    -0.083977    -0.001727      0.26361      0.62497 BIOCARTA_ETC_PATHWAY
BIOCARTA_ETS_PATHWAY                     SET      17     0.023819   0.00071389      0.20379      0.45348 BIOCARTA_ETS_PATHWAY
BIOCARTA_EXTRINSIC_PATHWAY               SET      13      0.15675    0.0041089      0.23065      0.24838 BIOCARTA_EXTRINSIC_PATHWAY
BIOCARTA_FAS_PATHWAY                     SET      30   -0.0048627  -0.00019354      0.15226      0.51274 BIOCARTA_FAS_PATHWAY
BIOCARTA_FBW7_PATHWAY                    SET       9      0.58436     0.012746       0.2985     0.025143 BIOCARTA_FBW7_PATHWAY
BIOCARTA_FCER1_PATHWAY                   SET      37     -0.15587   -0.0068884      0.13627      0.87365 BIOCARTA_FCER1_PATHWAY
BIOCARTA_FEEDER_PATHWAY                  SET       9     -0.10674   -0.0023283      0.23605      0.67444 BIOCARTA_FEEDER_PATHWAY
BIOCARTA_FIBRINOLYSIS_PATHWAY            SET      12      0.13061    0.0032893      0.25313      0.30294 BIOCARTA_FIBRINOLYSIS_PATHWAY
BIOCARTA_FLUMAZENIL_PATHWAY              SET       8     -0.11956   -0.0024587      0.29637      0.65667 BIOCARTA_FLUMAZENIL_PATHWAY
BIOCARTA_FMLP_PATHWAY                    SET      33    -0.079666   -0.0033253      0.15192      0.69999 BIOCARTA_FMLP_PATHWAY
BIOCARTA_FOSB_PATHWAY                    SET       5      0.52897    0.0086008       0.3206     0.049484 BIOCARTA_FOSB_PATHWAY
BIOCARTA_FREE_PATHWAY                    SET       9     -0.36915   -0.0080518      0.24934      0.93062 BIOCARTA_FREE_PATHWAY
BIOCARTA_FXR_PATHWAY                     SET       7      0.30937    0.0059515      0.32436       0.1701 BIOCARTA_FXR_PATHWAY
BIOCARTA_G1_PATHWAY                      SET      28      0.13994    0.0053812      0.15897      0.18935 BIOCARTA_G1_PATHWAY
BIOCARTA_G2_PATHWAY                      SET      24     0.024006   0.00085473      0.16767      0.44308 BIOCARTA_G2_PATHWAY
BIOCARTA_GABA_PATHWAY                    SET       9     -0.22304   -0.0048649      0.28098      0.78633 BIOCARTA_GABA_PATHWAY
BIOCARTA_GATA3_PATHWAY                   SET      14    -0.037008   -0.0010066      0.21591      0.56804 BIOCARTA_GATA3_PATHWAY
BIOCARTA_GCR_PATHWAY                     SET      17     -0.35159    -0.010538      0.21033      0.95269 BIOCARTA_GCR_PATHWAY
BIOCARTA_GHRELIN_PATHWAY                 SET      13      0.39183     0.010271      0.23703     0.049164 BIOCARTA_GHRELIN_PATHWAY
BIOCARTA_GH_PATHWAY                      SET      27    -0.080915   -0.0030555      0.15679       0.6971 BIOCARTA_GH_PATHWAY
BIOCARTA_GLEEVEC_PATHWAY                 SET      23   -0.0019503   -6.798e-05      0.18178      0.50428 BIOCARTA_GLEEVEC_PATHWAY
BIOCARTA_GPCR_PATHWAY                    SET      28    -0.034926    -0.001343      0.16168      0.58551 BIOCARTA_GPCR_PATHWAY
BIOCARTA_GRANULOCYTES_PATHWAY            SET      14     -0.22888   -0.0062256       0.2305      0.83962 BIOCARTA_GRANULOCYTES_PATHWAY
BIOCARTA_GSK3_PATHWAY                    SET      19    -0.082199   -0.0026044      0.19565      0.66281 BIOCARTA_GSK3_PATHWAY
BIOCARTA_HBX_PATHWAY                     SET       7     -0.53883    -0.010366       0.2926      0.96722 BIOCARTA_HBX_PATHWAY
BIOCARTA_HCMV_PATHWAY                    SET      17    -0.040601   -0.0012169      0.20058       0.5802 BIOCARTA_HCMV_PATHWAY
BIOCARTA_HDAC_PATHWAY                    SET      25    -0.018577  -0.00067507      0.17401      0.54251 BIOCARTA_HDAC_PATHWAY
BIOCARTA_HER2_PATHWAY                    SET      23     -0.23545   -0.0082069      0.17386      0.91216 BIOCARTA_HER2_PATHWAY
BIOCARTA_HES_PATHWAY                     SET      11   -0.0050435  -0.00012161      0.29195      0.50689 BIOCARTA_HES_PATHWAY
BIOCARTA_HIF_PATHWAY                     SET      15     0.062053    0.0017471      0.24537      0.40017 BIOCARTA_HIF_PATHWAY
BIOCARTA_HIVNEF_PATHWAY                  SET      54     0.029486    0.0015735      0.11003      0.39436 BIOCARTA_HIVNEF_PATHWAY
BIOCARTA_HSP27_PATHWAY                   SET      14      0.19127    0.0052028      0.18128      0.14569 BIOCARTA_HSP27_PATHWAY
BIOCARTA_HSWI_SNF_PATHWAY                SET      12      0.22755    0.0057306      0.26995      0.19964 BIOCARTA_HSWI_SNF_PATHWAY
BIOCARTA_IFNA_PATHWAY                    SET       9      0.13227    0.0028851      0.29617      0.32758 BIOCARTA_IFNA_PATHWAY
BIOCARTA_IFNG_PATHWAY                    SET       6      -0.0346  -0.00061626      0.35809      0.53849 BIOCARTA_IFNG_PATHWAY
BIOCARTA_IGF1MTOR_PATHWAY                SET      18      0.26757    0.0082517      0.18022     0.068825 BIOCARTA_IGF1MTOR_PATHWAY
BIOCARTA_IGF1R_PATHWAY                   SET      23    -0.013277  -0.00046278      0.16925      0.53126 BIOCARTA_IGF1R_PATHWAY
BIOCARTA_IGF1_PATHWAY                    SET      20    -0.058387   -0.0018979      0.17328      0.63192 BIOCARTA_IGF1_PATHWAY
BIOCARTA_IL10_PATHWAY                    SET      13      0.18196    0.0047696      0.21562      0.19937 BIOCARTA_IL10_PATHWAY
BIOCARTA_IL12_PATHWAY                    SET      18      0.11502    0.0035471      0.22048      0.30095 BIOCARTA_IL12_PATHWAY
BIOCARTA_IL17_PATHWAY                    SET      15      0.16826    0.0047372      0.23896      0.24068 BIOCARTA_IL17_PATHWAY
BIOCARTA_IL1R_PATHWAY                    SET      29     0.038681    0.0015137      0.16738      0.40862 BIOCARTA_IL1R_PATHWAY
BIOCARTA_IL22BP_PATHWAY                  SET       9     -0.18858   -0.0041133      0.35132      0.70428 BIOCARTA_IL22BP_PATHWAY
BIOCARTA_IL2RB_PATHWAY                   SET      36      -0.1926   -0.0083958      0.13467      0.92365 BIOCARTA_IL2RB_PATHWAY
BIOCARTA_IL2_PATHWAY                     SET      20     -0.32343    -0.010513      0.19008      0.95557 BIOCARTA_IL2_PATHWAY
BIOCARTA_IL3_PATHWAY                     SET      14     -0.18633   -0.0050683      0.21848      0.80312 BIOCARTA_IL3_PATHWAY
BIOCARTA_IL4_PATHWAY                     SET      10     -0.15792   -0.0036308      0.23184      0.75212 BIOCARTA_IL4_PATHWAY
BIOCARTA_IL5_PATHWAY                     SET      11      0.24848    0.0059916      0.24831       0.1585 BIOCARTA_IL5_PATHWAY
BIOCARTA_IL6_PATHWAY                     SET      20    -0.081074   -0.0026354      0.18267      0.67142 BIOCARTA_IL6_PATHWAY
