# MEAN_SAMPLE_SIZE = 45380
# TOTAL_GENES = 18665
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
BHATTACHARYA_EMBRYONIC_STEM_...          SET      79      0.01414     0.000918     0.093422      0.43985 BHATTACHARYA_EMBRYONIC_STEM_CELL
BHAT_ESR1_TARGETS_NOT_VIA_AK...1         SET      87      0.16788     0.011435      0.10286     0.051331 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN
BHAT_ESR1_TARGETS_NOT_VIA_AK...2         SET     202      0.04291    0.0044398     0.063729      0.25038 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP
BHAT_ESR1_TARGETS_VIA_AKT1_DN            SET      82    0.0052347   0.00034621      0.10371      0.47987 BHAT_ESR1_TARGETS_VIA_AKT1_DN
BHAT_ESR1_TARGETS_VIA_AKT1_UP            SET     271    -0.038041   -0.0045505     0.054498      0.75742 BHAT_ESR1_TARGETS_VIA_AKT1_UP
BIDUS_METASTASIS_DN                      SET     142     0.031581    0.0027441     0.070941       0.3281 BIDUS_METASTASIS_DN
BIDUS_METASTASIS_UP                      SET     197     0.031441    0.0032131     0.058747      0.29626 BIDUS_METASTASIS_UP
BILANGES_RAPAMYCIN_SENSITIVE...1         SET      36     -0.10694   -0.0046921      0.13464      0.78647 BILANGES_RAPAMYCIN_SENSITIVE_GENES
BILANGES_RAPAMYCIN_SENSITIVE...2         SET      60     0.011849   0.00067075      0.11014      0.45716 BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2
BILANGES_SERUM_AND_RAPAMYCIN...          SET      64    -0.034901   -0.0020402     0.096564      0.64111 BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
BILANGES_SERUM_RESPONSE_TRAN...          SET      31     0.029452    0.0011993      0.14625       0.4202 BILANGES_SERUM_RESPONSE_TRANSLATION
BILANGES_SERUM_SENSITIVE_GEN...          SET      74     0.063087    0.0039645     0.094063      0.25121 BILANGES_SERUM_SENSITIVE_GENES
BILANGES_SERUM_SENSITIVE_VIA...1         SET      21     0.019389   0.00065002      0.17109      0.45488 BILANGES_SERUM_SENSITIVE_VIA_TSC1
BILANGES_SERUM_SENSITIVE_VIA...2         SET      28    -0.015267  -0.00059087      0.15946      0.53813 BILANGES_SERUM_SENSITIVE_VIA_TSC2
BILBAN_B_CLL_LPL_DN                      SET      37      0.14607    0.0064971       0.1455      0.15773 BILBAN_B_CLL_LPL_DN
BILBAN_B_CLL_LPL_UP                      SET      59     0.040487    0.0022727      0.11914      0.36699 BILBAN_B_CLL_LPL_UP
BILD_CTNNB1_ONCOGENIC_SIGNAT...          SET      73      -0.1322   -0.0082518      0.10456      0.89695 BILD_CTNNB1_ONCOGENIC_SIGNATURE
BILD_E2F3_ONCOGENIC_SIGNATURE            SET     237    -0.050957   -0.0057056     0.059786      0.80298 BILD_E2F3_ONCOGENIC_SIGNATURE
BILD_HRAS_ONCOGENIC_SIGNATURE            SET     236     -0.16551    -0.018493     0.058061      0.99782 BILD_HRAS_ONCOGENIC_SIGNATURE
BILD_MYC_ONCOGENIC_SIGNATURE             SET     192    -0.022409   -0.0022611     0.058024      0.65032 BILD_MYC_ONCOGENIC_SIGNATURE
BILD_SRC_ONCOGENIC_SIGNATURE             SET      55    -0.088528   -0.0047986      0.11871      0.77208 BILD_SRC_ONCOGENIC_SIGNATURE
BIOCARTA_41BB_PATHWAY                    SET      18    -0.022736  -0.00070573      0.18757      0.54824 BIOCARTA_41BB_PATHWAY
BIOCARTA_ACE2_PATHWAY                    SET       9     -0.46307    -0.010166      0.35801      0.90206 BIOCARTA_ACE2_PATHWAY
BIOCARTA_ACETAMINOPHEN_PATHW...          SET       5     -0.68802     -0.01126      0.33003      0.98145 BIOCARTA_ACETAMINOPHEN_PATHWAY
BIOCARTA_ACH_PATHWAY                     SET      14     -0.15781   -0.0043205      0.23051       0.7532 BIOCARTA_ACH_PATHWAY
BIOCARTA_ACTINY_PATHWAY                  SET      11      0.19058    0.0046253      0.22016      0.19335 BIOCARTA_ACTINY_PATHWAY
BIOCARTA_AGPCR_PATHWAY                   SET      11      0.26285    0.0063793      0.26382      0.15955 BIOCARTA_AGPCR_PATHWAY
BIOCARTA_AGR_PATHWAY                     SET      30    -0.053307   -0.0021354      0.15845      0.63172 BIOCARTA_AGR_PATHWAY
BIOCARTA_AHSP_PATHWAY                    SET      10      0.13406    0.0031022      0.23732      0.28608 BIOCARTA_AHSP_PATHWAY
BIOCARTA_AKAP13_PATHWAY                  SET      11     -0.18971   -0.0046043      0.29781      0.73794 BIOCARTA_AKAP13_PATHWAY
BIOCARTA_AKAP95_PATHWAY                  SET      11     0.082066    0.0019917       0.2545      0.37355 BIOCARTA_AKAP95_PATHWAY
BIOCARTA_AKAPCENTROSOME_PATH...          SET      14      0.32695    0.0089511      0.25925      0.10364 BIOCARTA_AKAPCENTROSOME_PATHWAY
BIOCARTA_AKT_PATHWAY                     SET      20     -0.13233   -0.0043295      0.18671      0.76076 BIOCARTA_AKT_PATHWAY
BIOCARTA_ALK_PATHWAY                     SET      34    0.0032935   0.00014044      0.15364      0.49145 BIOCARTA_ALK_PATHWAY
BIOCARTA_ALTERNATIVE_PATHWAY             SET       8     -0.16106   -0.0033337      0.33704      0.68362 BIOCARTA_ALTERNATIVE_PATHWAY
BIOCARTA_AMAN_PATHWAY                    SET      15     -0.11935   -0.0033822      0.21554      0.71012 BIOCARTA_AMAN_PATHWAY
BIOCARTA_AMI_PATHWAY                     SET      17     -0.12159    -0.003668      0.22483      0.70568 BIOCARTA_AMI_PATHWAY
BIOCARTA_ARAP_PATHWAY                    SET      17      0.48817     0.014726      0.21487      0.01155 BIOCARTA_ARAP_PATHWAY
BIOCARTA_ARENRF2_PATHWAY                 SET      20     -0.11401     -0.00373      0.20078      0.71492 BIOCARTA_ARENRF2_PATHWAY
BIOCARTA_ARF_PATHWAY                     SET      17     -0.48515    -0.014635      0.22271       0.9853 BIOCARTA_ARF_PATHWAY
BIOCARTA_ASBCELL_PATHWAY                 SET      12         0.26    0.0065905      0.25343      0.15248 BIOCARTA_ASBCELL_PATHWAY
BIOCARTA_AT1R_PATHWAY                    SET      26    -0.095362   -0.0035568      0.16337       0.7203 BIOCARTA_AT1R_PATHWAY
BIOCARTA_ATM_PATHWAY                     SET      20     -0.09873   -0.0032302      0.18231      0.70594 BIOCARTA_ATM_PATHWAY
BIOCARTA_ATRBRCA_PATHWAY                 SET      22        0.125    0.0042891      0.16286      0.22139 BIOCARTA_ATRBRCA_PATHWAY
BIOCARTA_BAD_PATHWAY                     SET      24      0.11909    0.0042677      0.18309      0.25771 BIOCARTA_BAD_PATHWAY
BIOCARTA_BARD1_PATHWAY                   SET       8      0.32019    0.0066276      0.30144      0.14408 BIOCARTA_BARD1_PATHWAY
BIOCARTA_BARRESTIN_PATHWAY               SET      12      0.18797    0.0047648      0.26702      0.24073 BIOCARTA_BARRESTIN_PATHWAY
BIOCARTA_BARRESTIN_SRC_PATHW...          SET      17      0.29719    0.0089651      0.22442     0.092718 BIOCARTA_BARRESTIN_SRC_PATHWAY
BIOCARTA_BARR_MAPK_PATHWAY               SET      14      0.33894    0.0092794      0.25695     0.093575 BIOCARTA_BARR_MAPK_PATHWAY
BIOCARTA_BBCELL_PATHWAY                  SET       8      0.53511     0.011076      0.35565     0.066222 BIOCARTA_BBCELL_PATHWAY
BIOCARTA_BCELLSURVIVAL_PATHW...          SET      14     -0.42029    -0.011506      0.24413      0.95742 BIOCARTA_BCELLSURVIVAL_PATHWAY
BIOCARTA_BCR_PATHWAY                     SET      31     -0.16458   -0.0067017      0.15101       0.8621 BIOCARTA_BCR_PATHWAY
BIOCARTA_BIOPEPTIDES_PATHWAY             SET      28    -0.011342  -0.00043899      0.15592      0.52899 BIOCARTA_BIOPEPTIDES_PATHWAY
BIOCARTA_BLYMPHOCYTE_PATHWAY             SET      12    0.0015952   4.0436e-05      0.30405      0.49791 BIOCARTA_BLYMPHOCYTE_PATHWAY
BIOCARTA_BOTULIN_PATHWAY                 SET       5      0.13384    0.0021903      0.37628      0.36104 BIOCARTA_BOTULIN_PATHWAY
BIOCARTA_BTG2_PATHWAY                    SET      11      0.17421    0.0042281      0.29713      0.27884 BIOCARTA_BTG2_PATHWAY
BIOCARTA_CACAM_PATHWAY                   SET       9     -0.10689   -0.0023467       0.3539      0.61869 BIOCARTA_CACAM_PATHWAY
BIOCARTA_CALCINEURIN_PATHWAY             SET      17     -0.28719   -0.0086636      0.20374      0.92066 BIOCARTA_CALCINEURIN_PATHWAY
BIOCARTA_CARDIACEGF_PATHWAY              SET      17     -0.42346    -0.012774       0.2129      0.97664 BIOCARTA_CARDIACEGF_PATHWAY
BIOCARTA_CARM1_PATHWAY                   SET      12       0.1896    0.0048061      0.25947      0.23247 BIOCARTA_CARM1_PATHWAY
BIOCARTA_CARM_ER_PATHWAY                 SET      23    -0.003809  -0.00013363      0.16606      0.50915 BIOCARTA_CARM_ER_PATHWAY
BIOCARTA_CASPASE_PATHWAY                 SET      21    -0.013794  -0.00046243       0.1834      0.52998 BIOCARTA_CASPASE_PATHWAY
BIOCARTA_CB1R_PATHWAY                    SET       7   -0.0019917  -3.8564e-05      0.30205      0.50263 BIOCARTA_CB1R_PATHWAY
BIOCARTA_CBL_PATHWAY                     SET      11      -0.5184    -0.012582      0.27098      0.97212 BIOCARTA_CBL_PATHWAY
BIOCARTA_CCR3_PATHWAY                    SET      18      0.33725     0.010468      0.21898     0.061781 BIOCARTA_CCR3_PATHWAY
BIOCARTA_CCR5_PATHWAY                    SET      16     -0.32668   -0.0095607      0.22696      0.92496 BIOCARTA_CCR5_PATHWAY
BIOCARTA_CD40_PATHWAY                    SET      12    -0.061991   -0.0015714      0.25193      0.59718 BIOCARTA_CD40_PATHWAY
BIOCARTA_CDC25_PATHWAY                   SET       9      0.12058    0.0026473      0.26569      0.32497 BIOCARTA_CDC25_PATHWAY
BIOCARTA_CDC42RAC_PATHWAY                SET       8      -0.1967   -0.0040715      0.28285       0.7566 BIOCARTA_CDC42RAC_PATHWAY
BIOCARTA_CDK5_PATHWAY                    SET      13      0.19176    0.0050591      0.23177      0.20402 BIOCARTA_CDK5_PATHWAY
BIOCARTA_CDMAC_PATHWAY                   SET      16    -0.089785   -0.0026277      0.21308      0.66325 BIOCARTA_CDMAC_PATHWAY
BIOCARTA_CELL2CELL_PATHWAY               SET      10      0.34053    0.0078802      0.27927      0.11136 BIOCARTA_CELL2CELL_PATHWAY
BIOCARTA_CELLCYCLE_PATHWAY               SET      23     0.091683    0.0032165      0.16442      0.28856 BIOCARTA_CELLCYCLE_PATHWAY
BIOCARTA_CERAMIDE_PATHWAY                SET      20     0.066269    0.0021681      0.18555      0.36049 BIOCARTA_CERAMIDE_PATHWAY
BIOCARTA_CFTR_PATHWAY                    SET      11    -0.012899  -0.00031306      0.27118      0.51897 BIOCARTA_CFTR_PATHWAY
BIOCARTA_CHEMICAL_PATHWAY                SET      18    -0.023268  -0.00072224      0.18218      0.55081 BIOCARTA_CHEMICAL_PATHWAY
BIOCARTA_CHREBP_PATHWAY                  SET      19      -0.0993   -0.0031667      0.19564      0.69412 BIOCARTA_CHREBP_PATHWAY
BIOCARTA_CIRCADIAN_PATHWAY               SET       6      0.56719     0.010168      0.34451     0.049855 BIOCARTA_CIRCADIAN_PATHWAY
BIOCARTA_CK1_PATHWAY                     SET      16      0.18835    0.0055122      0.21795      0.19375 BIOCARTA_CK1_PATHWAY
BIOCARTA_CLASSIC_PATHWAY                 SET      12     -0.12108   -0.0030692      0.29901      0.65724 BIOCARTA_CLASSIC_PATHWAY
BIOCARTA_COMP_PATHWAY                    SET      17     -0.10576   -0.0031903      0.25281      0.66214 BIOCARTA_COMP_PATHWAY
BIOCARTA_CPSF_PATHWAY                    SET       9     -0.46247    -0.010153       0.2483      0.96873 BIOCARTA_CPSF_PATHWAY
BIOCARTA_CREB_PATHWAY                    SET      22     0.022264   0.00076394      0.19053      0.45349 BIOCARTA_CREB_PATHWAY
BIOCARTA_CREM_PATHWAY                    SET       6      0.26138    0.0046857      0.32136      0.20801 BIOCARTA_CREM_PATHWAY
BIOCARTA_CSK_PATHWAY                     SET      20      0.30722     0.010052      0.19992     0.062187 BIOCARTA_CSK_PATHWAY
BIOCARTA_CTBP1_PATHWAY                   SET       8      0.16103    0.0033332      0.29925      0.29525 BIOCARTA_CTBP1_PATHWAY
BIOCARTA_CTCF_PATHWAY                    SET      24    -0.059481   -0.0021316      0.19739      0.61842 BIOCARTA_CTCF_PATHWAY
BIOCARTA_CTLA4_PATHWAY                   SET      19     0.091527    0.0029188      0.21298      0.33369 BIOCARTA_CTLA4_PATHWAY
BIOCARTA_CTL_PATHWAY                     SET      13     0.085097    0.0022451      0.23997      0.36144 BIOCARTA_CTL_PATHWAY
BIOCARTA_CXCR4_PATHWAY                   SET      19   -0.0070713   -0.0002255      0.19114      0.51476 BIOCARTA_CXCR4_PATHWAY
BIOCARTA_CYTOKINE_PATHWAY                SET      19    -0.021662   -0.0006908       0.1934      0.54459 BIOCARTA_CYTOKINE_PATHWAY
BIOCARTA_D4GDI_PATHWAY                   SET      12    -0.013408  -0.00033988      0.24874      0.52149 BIOCARTA_D4GDI_PATHWAY
BIOCARTA_DC_PATHWAY                      SET      16     0.049088    0.0014366      0.21049       0.4078 BIOCARTA_DC_PATHWAY
BIOCARTA_DEATH_PATHWAY                   SET      27     -0.02232  -0.00084832      0.16064      0.55525 BIOCARTA_DEATH_PATHWAY
BIOCARTA_DICER_PATHWAY                   SET       5      0.26341    0.0043108      0.33642      0.21682 BIOCARTA_DICER_PATHWAY
BIOCARTA_DNAFRAGMENT_PATHWAY             SET      10     -0.43869    -0.010152      0.28675      0.93697 BIOCARTA_DNAFRAGMENT_PATHWAY
BIOCARTA_DREAM_PATHWAY                   SET      13      0.11258    0.0029701      0.24946       0.3259 BIOCARTA_DREAM_PATHWAY
BIOCARTA_DSP_PATHWAY                     SET       8      0.39073    0.0080878      0.31861      0.11004 BIOCARTA_DSP_PATHWAY
BIOCARTA_ECM_PATHWAY                     SET      19     -0.35569    -0.011343      0.17502      0.97893 BIOCARTA_ECM_PATHWAY
BIOCARTA_EDG1_PATHWAY                    SET      22     -0.18081   -0.0062042      0.19605       0.8218 BIOCARTA_EDG1_PATHWAY
BIOCARTA_EEA1_PATHWAY                    SET       7     -0.48832   -0.0094551      0.39925      0.88934 BIOCARTA_EEA1_PATHWAY
BIOCARTA_EFP_PATHWAY                     SET      16    -0.089116   -0.0026081      0.18266      0.68718 BIOCARTA_EFP_PATHWAY
BIOCARTA_EGFR_SMRTE_PATHWAY              SET      11    -0.049123   -0.0011922      0.29891      0.56527 BIOCARTA_EGFR_SMRTE_PATHWAY
BIOCARTA_EGF_PATHWAY                     SET      26      -0.1279   -0.0047705      0.15699      0.79238 BIOCARTA_EGF_PATHWAY
BIOCARTA_EICOSANOID_PATHWAY              SET      21     -0.19822   -0.0066452      0.20818      0.82948 BIOCARTA_EICOSANOID_PATHWAY
BIOCARTA_EIF2_PATHWAY                    SET       9     -0.20381   -0.0044745      0.24435      0.79788 BIOCARTA_EIF2_PATHWAY
BIOCARTA_EIF4_PATHWAY                    SET      24     -0.07046    -0.002525      0.16848       0.6621 BIOCARTA_EIF4_PATHWAY
BIOCARTA_EIF_PATHWAY                     SET      14      0.14178    0.0038816      0.20521      0.24481 BIOCARTA_EIF_PATHWAY
BIOCARTA_EOSINOPHILS_PATHWAY             SET       8      0.23037    0.0047685      0.33038      0.24281 BIOCARTA_EOSINOPHILS_PATHWAY
BIOCARTA_EPHA4_PATHWAY                   SET       8     0.070277    0.0014547      0.32065      0.41326 BIOCARTA_EPHA4_PATHWAY
BIOCARTA_EPONFKB_PATHWAY                 SET      10   -0.0013036  -3.0166e-05      0.25424      0.50205 BIOCARTA_EPONFKB_PATHWAY
BIOCARTA_EPO_PATHWAY                     SET      18     -0.12905   -0.0040058      0.18748      0.75438 BIOCARTA_EPO_PATHWAY
BIOCARTA_ERAD_PATHWAY                    SET      19    -0.093935   -0.0029956      0.17955      0.69957 BIOCARTA_ERAD_PATHWAY
BIOCARTA_ERBB3_PATHWAY                   SET       5     -0.30891   -0.0050554      0.42699      0.76529 BIOCARTA_ERBB3_PATHWAY
BIOCARTA_ERBB4_PATHWAY                   SET       7     -0.29821   -0.0057742      0.36843      0.79086 BIOCARTA_ERBB4_PATHWAY
BIOCARTA_ERK5_PATHWAY                    SET      14    -0.077256   -0.0021151      0.20397      0.64756 BIOCARTA_ERK5_PATHWAY
BIOCARTA_ERK_PATHWAY                     SET      26     -0.15785   -0.0058873      0.16923      0.82452 BIOCARTA_ERK_PATHWAY
BIOCARTA_ERYTH_PATHWAY                   SET      14    -0.055335    -0.001515      0.23208      0.59422 BIOCARTA_ERYTH_PATHWAY
BIOCARTA_ETC_PATHWAY                     SET       8    -0.061653   -0.0012762      0.26798      0.59098 BIOCARTA_ETC_PATHWAY
BIOCARTA_ETS_PATHWAY                     SET      17     0.020829   0.00062832       0.1887      0.45606 BIOCARTA_ETS_PATHWAY
BIOCARTA_EXTRINSIC_PATHWAY               SET      12      0.10552    0.0026747      0.27046      0.34822 BIOCARTA_EXTRINSIC_PATHWAY
BIOCARTA_FAS_PATHWAY                     SET      30     0.057735    0.0023129      0.15763      0.35709 BIOCARTA_FAS_PATHWAY
BIOCARTA_FBW7_PATHWAY                    SET       9       0.5002     0.010981      0.31786     0.057794 BIOCARTA_FBW7_PATHWAY
BIOCARTA_FCER1_PATHWAY                   SET      37     -0.17791   -0.0079135      0.13762      0.90195 BIOCARTA_FCER1_PATHWAY
BIOCARTA_FEEDER_PATHWAY                  SET       9       0.1447    0.0031766      0.29226      0.31027 BIOCARTA_FEEDER_PATHWAY
BIOCARTA_FIBRINOLYSIS_PATHWAY            SET      12    -0.091775   -0.0023263      0.26353      0.63617 BIOCARTA_FIBRINOLYSIS_PATHWAY
BIOCARTA_FLUMAZENIL_PATHWAY              SET       8     0.003389   7.0148e-05      0.30438      0.49556 BIOCARTA_FLUMAZENIL_PATHWAY
BIOCARTA_FMLP_PATHWAY                    SET      33    -0.053789   -0.0022598      0.14613      0.64359 BIOCARTA_FMLP_PATHWAY
BIOCARTA_FOSB_PATHWAY                    SET       5       0.1545    0.0025284      0.32258      0.31599 BIOCARTA_FOSB_PATHWAY
BIOCARTA_FREE_PATHWAY                    SET       9      -0.3065   -0.0067289       0.2565      0.88393 BIOCARTA_FREE_PATHWAY
BIOCARTA_FXR_PATHWAY                     SET       7      0.55207      0.01069      0.34774       0.0562 BIOCARTA_FXR_PATHWAY
BIOCARTA_G1_PATHWAY                      SET      28     0.023292   0.00090147      0.16388      0.44349 BIOCARTA_G1_PATHWAY
BIOCARTA_G2_PATHWAY                      SET      24      0.13618      0.00488      0.17309      0.21572 BIOCARTA_G2_PATHWAY
BIOCARTA_GABA_PATHWAY                    SET       9     -0.16745   -0.0036763       0.3054      0.70826 BIOCARTA_GABA_PATHWAY
BIOCARTA_GATA3_PATHWAY                   SET      14     -0.14293   -0.0039131      0.21924      0.74277 BIOCARTA_GATA3_PATHWAY
BIOCARTA_GCR_PATHWAY                     SET      17     -0.42233     -0.01274      0.21654      0.97442 BIOCARTA_GCR_PATHWAY
BIOCARTA_GHRELIN_PATHWAY                 SET      13      0.36636    0.0096655      0.24512      0.06752 BIOCARTA_GHRELIN_PATHWAY
BIOCARTA_GH_PATHWAY                      SET      27    -0.091444   -0.0034755      0.15978      0.71644 BIOCARTA_GH_PATHWAY
BIOCARTA_GLEEVEC_PATHWAY                 SET      23    -0.017079  -0.00059917      0.18557      0.53666 BIOCARTA_GLEEVEC_PATHWAY
BIOCARTA_GPCR_PATHWAY                    SET      28     -0.17192   -0.0066538      0.16453      0.85196 BIOCARTA_GPCR_PATHWAY
BIOCARTA_GRANULOCYTES_PATHWAY            SET      14     -0.46266    -0.012667      0.23547      0.97528 BIOCARTA_GRANULOCYTES_PATHWAY
BIOCARTA_GSK3_PATHWAY                    SET      19     -0.18486   -0.0058951      0.18846      0.83667 BIOCARTA_GSK3_PATHWAY
BIOCARTA_HBX_PATHWAY                     SET       7     -0.70703     -0.01369      0.29814      0.99114 BIOCARTA_HBX_PATHWAY
BIOCARTA_HCMV_PATHWAY                    SET      17    -0.075905   -0.0022898      0.20657      0.64336 BIOCARTA_HCMV_PATHWAY
BIOCARTA_HDAC_PATHWAY                    SET      25     0.028687    0.0010492      0.18011      0.43673 BIOCARTA_HDAC_PATHWAY
BIOCARTA_HER2_PATHWAY                    SET      23     -0.30845    -0.010821      0.16895      0.96605 BIOCARTA_HER2_PATHWAY
BIOCARTA_HES_PATHWAY                     SET      11    0.0067459   0.00016372      0.25938      0.48963 BIOCARTA_HES_PATHWAY
BIOCARTA_HIF_PATHWAY                     SET      15      0.10117    0.0028671       0.2193      0.32228 BIOCARTA_HIF_PATHWAY
BIOCARTA_HIVNEF_PATHWAY                  SET      54     0.076606    0.0041146      0.10974      0.24257 BIOCARTA_HIVNEF_PATHWAY
BIOCARTA_HSP27_PATHWAY                   SET      14      0.16945    0.0046392      0.18167      0.17548 BIOCARTA_HSP27_PATHWAY
BIOCARTA_HSWI_SNF_PATHWAY                SET      12      0.31311    0.0079367      0.24711      0.10258 BIOCARTA_HSWI_SNF_PATHWAY
BIOCARTA_IFNA_PATHWAY                    SET       9       0.3639    0.0079891      0.29665      0.10997 BIOCARTA_IFNA_PATHWAY
BIOCARTA_IFNG_PATHWAY                    SET       6      -0.1094   -0.0019613      0.43493       0.5993 BIOCARTA_IFNG_PATHWAY
BIOCARTA_IGF1MTOR_PATHWAY                SET      18      0.15391    0.0047775      0.19887      0.21948 BIOCARTA_IGF1MTOR_PATHWAY
BIOCARTA_IGF1R_PATHWAY                   SET      23    -0.028731   -0.0010079      0.17392       0.5656 BIOCARTA_IGF1R_PATHWAY
BIOCARTA_IGF1_PATHWAY                    SET      20     -0.11942   -0.0039071      0.17425      0.75343 BIOCARTA_IGF1_PATHWAY
BIOCARTA_IL10_PATHWAY                    SET      13    -0.094364   -0.0024896      0.22096      0.66533 BIOCARTA_IL10_PATHWAY
BIOCARTA_IL12_PATHWAY                    SET      18     0.040435    0.0012551       0.2244       0.4285 BIOCARTA_IL12_PATHWAY
BIOCARTA_IL17_PATHWAY                    SET      15      0.09016     0.002555      0.24595      0.35697 BIOCARTA_IL17_PATHWAY
BIOCARTA_IL1R_PATHWAY                    SET      29     -0.10642   -0.0041918      0.16773      0.73712 BIOCARTA_IL1R_PATHWAY
BIOCARTA_IL22BP_PATHWAY                  SET       9      0.35414    0.0077748      0.36399       0.1653 BIOCARTA_IL22BP_PATHWAY
BIOCARTA_IL2RB_PATHWAY                   SET      36     -0.12466   -0.0054698      0.14027      0.81293 BIOCARTA_IL2RB_PATHWAY
BIOCARTA_IL2_PATHWAY                     SET      20     -0.21145    -0.006918      0.19235      0.86417 BIOCARTA_IL2_PATHWAY
BIOCARTA_IL3_PATHWAY                     SET      14      -0.1248   -0.0034166      0.22075      0.71407 BIOCARTA_IL3_PATHWAY
BIOCARTA_IL4_PATHWAY                     SET      10     -0.20086    -0.004648      0.23855       0.8001 BIOCARTA_IL4_PATHWAY
BIOCARTA_IL5_PATHWAY                     SET      11      0.15975    0.0038771      0.25885      0.26857 BIOCARTA_IL5_PATHWAY
BIOCARTA_IL6_PATHWAY                     SET      20     -0.15238   -0.0049854      0.18635      0.79323 BIOCARTA_IL6_PATHWAY
